Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,8339590144,,8339590144,,2452427008,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,25000,,25000,,11574,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,32,Argentina,ARG,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,25860656,,25860656,,8528544,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,58,Belgium-Luxembourg,BEL,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,113845000,,113845000,,34305408,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,39268760,,39268760,,9837731,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,136,Cayman Isds,CYM,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,400000,,400000,,118908,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,302386816,,302386816,,89827896,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,170,Colombia,COL,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,8027000,,8027000,,2238729,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,188,Costa Rica,CRI,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,13302253,,13302253,,3848742,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,192,Cuba,CUB,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,10603851,,10603851,,3261553,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,172685376,,172685376,,51552844,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,440336384,,440336384,,128282288,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,300,Greece,GRC,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,36117400,,36117400,,10594423,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,320,Guatemala,GTM,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,80000,,80000,,57397,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,348,Hungary,HUN,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,9277609,,9277609,,2834680,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,205766816,,205766816,,61523656,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,473504256,,473504256,,136601648,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,408,Dem. People's Rep. of Korea,PRK,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,47327272,,47327272,,12912339,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,34947744,,34947744,,10160651,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,88979688,,88979688,,25780316,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,484,Mexico,MEX,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,41647500,,41647500,,12927880,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,190590128,,190590128,,57732396,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,504,Morocco,MAR,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,83191936,,83191936,,25574940,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,4320864256,,4320864256,,1266854912,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,579,Norway,NOR,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,97998872,,97998872,,28765508,,,0
H1,1997,1997,1997,4,0,2,Export,76,Brazil,BRA,600,Paraguay,PRY,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,8975691,,8975691,,3927108,,,0
