Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H0,1989,1989,1989,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,4615521792,,4615521792,,1153164928,,,0
H0,1989,1989,1989,4,0,2,Export,76,Brazil,BRA,24,Angola,AGO,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,32245000,,32245000,,8509481,,,0
H0,1989,1989,1989,4,0,2,Export,76,Brazil,BRA,44,Bahamas,BHS,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,8875,,8875,,5185,,,0
H0,1989,1989,1989,4,0,2,Export,76,Brazil,BRA,50,Bangladesh,BGD,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,300000,,300000,,69000,,,0
H0,1989,1989,1989,4,0,2,Export,76,Brazil,BRA,58,Belgium-Luxembourg,BEL,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,191757440,,191757440,,48103796,,,0
H0,1989,1989,1989,4,0,2,Export,76,Brazil,BRA,68,Bolivia (Plurinational State of),BOL,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,1500000,,1500000,,318030,,,0
H0,1989,1989,1989,4,0,2,Export,76,Brazil,BRA,120,Cameroon,CMR,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,6437,,6437,,2575,,,0
H0,1989,1989,1989,4,0,2,Export,76,Brazil,BRA,156,China,CHN,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,50000,,50000,,79750,,,0
H0,1989,1989,1989,4,0,2,Export,76,Brazil,BRA,230,Fmr Ethiopia,ETH,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,5000000,,5000000,,1165000,,,0
H0,1989,1989,1989,4,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,1201,Soya beans,8,Weight in kilograms,,,118057000,,118057000,,29657520,,,0
