Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,101562018,,101562018,,646618165,,,6
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,8,Albania,ALB,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,9303,,9303,,113083,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,12,Algeria,DZA,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,155380,,155380,,975687,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,20,Andorra,AND,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,302136,,302136,,1833881,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,24,Angola,AGO,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,35,,35,,2587,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,31,Azerbaijan,AZE,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,4720,,4720,,39890,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,32,Argentina,ARG,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,182618,,182618,,997149,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,36,Australia,AUS,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,4273539,,4273539,,21600614,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,40,Austria,AUT,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,2620468,,2620468,,18728150,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,44,Bahamas,BHS,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,223,,223,,6368,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,48,Bahrain,BHR,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,53211,,53211,,382776,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,50,Bangladesh,BGD,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,72,,72,,1164,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,51,Armenia,ARM,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,40082,,40082,,239354,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,52,Barbados,BRB,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,2153,,2153,,12374,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,56,Belgium,BEL,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,1620912,,1620912,,9187832,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,60,Bermuda,BMU,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,36,,36,,613,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,68,Bolivia (Plurinational State of),BOL,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,6073,,6073,,41631,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,70,Bosnia Herzegovina,BIH,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,2701,,2701,,21787,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,76,Brazil,BRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,1289704,,1289704,,6695066,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,84,Belize,BLZ,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,454,,454,,2961,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,96,Brunei Darussalam,BRN,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,23987,,23987,,104345,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,100,Bulgaria,BGR,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,439059,,439059,,2033792,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,112,Belarus,BLR,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,9462,,9462,,114329,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,120,Cameroon,CMR,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,84,,84,,4088,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,124,Canada,CAN,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,6065030,,6065030,,35673113,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,144,Sri Lanka,LKA,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,128746,,128746,,861814,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,152,Chile,CHL,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,225400,,225400,,976746,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,156,China,CHN,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,312725,,312725,,1785285,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,170,Colombia,COL,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,34616,,34616,,176063,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,180,Dem. Rep. of the Congo,COD,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,2,,2,,67,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,188,Costa Rica,CRI,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,43190,,43190,,277388,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,191,Croatia,HRV,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,54889,,54889,,363291,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,192,Cuba,CUB,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,1374,,1374,,9708,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,196,Cyprus,CYP,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,88275,,88275,,635188,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,203,Czechia,CZE,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,252034,,252034,,1798183,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,204,Benin,BEN,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,8,,8,,19,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,208,Denmark,DNK,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,866786,,866786,,6615289,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,214,Dominican Rep.,DOM,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,86,,86,,1594,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,218,Ecuador,ECU,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,441,,441,,6714,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,222,El Salvador,SLV,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,986,,986,,12460,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,231,Ethiopia,ETH,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,98,,98,,2371,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,233,Estonia,EST,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,11899,,11899,,85757,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,242,Fiji,FJI,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,5220,,5220,,36260,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,246,Finland,FIN,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,481090,,481090,,4452332,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,251,France,FRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,9936014,,9936014,,71358670,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,258,French Polynesia,PYF,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,444,,444,,2621,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,262,Djibouti,DJI,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,5,,5,,494,,,0
H3,2007,2007,2007,4,0,2,Export,757,Switzerland,CHE,266,Gabon,GAB,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,74,,74,,3349,,,0
