Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,69432555,,69432555,,291715178,,,6
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,12,Algeria,DZA,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,113296,,113296,,451455,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,20,Andorra,AND,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,229409,,229409,,1432196,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,24,Angola,AGO,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,30,,30,,1414,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,31,Azerbaijan,AZE,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,268,,268,,1881,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,32,Argentina,ARG,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,42169,,42169,,214288,,,6
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,36,Australia,AUS,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,1939112,,1939112,,6693964,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,40,Austria,AUT,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,2757885,,2757885,,12861485,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,44,Bahamas,BHS,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,24,,24,,536,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,48,Bahrain,BHR,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,85637,,85637,,566773,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,50,Bangladesh,BGD,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,6916,,6916,,13093,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,51,Armenia,ARM,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,2540,,2540,,12717,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,56,Belgium,BEL,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,509425,,509425,,2255564,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,60,Bermuda,BMU,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,1,,1,,6,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,68,Bolivia (Plurinational State of),BOL,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,1886,,1886,,10432,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,70,Bosnia Herzegovina,BIH,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,16567,,16567,,47710,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,76,Brazil,BRA,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,367471,,367471,,1470243,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,84,Belize,BLZ,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,4196,,4196,,47231,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,92,Br. Virgin Isds,VGB,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,19387,,19387,,57895,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,96,Brunei Darussalam,BRN,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,3889,,3889,,22747,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,100,Bulgaria,BGR,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,284532,,284532,,881053,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,120,Cameroon,CMR,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,51,,51,,1949,,,6
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,124,Canada,CAN,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,2471438,,2471438,,8899565,,,6
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,144,Sri Lanka,LKA,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,79601,,79601,,427914,,,0
H2,2002,2002,2002,4,0,2,Export,757,Switzerland,CHE,152,Chile,CHL,,,,,,,,1806,Chocolate and other food preparations containing cocoa.,8,Weight in kilograms,,,130116,,130116,,471555,,,0
