,Year,Weight,Value,Commodity,Partner,PartnerISO
202,1997,296,9088,"Grape wines(including fortified), alcoholic grape must",Belize,BLZ
201,1997,4019210,23059916,"Grape wines(including fortified), alcoholic grape must",Brazil,BRA
200,1997,37500,62250,"Grape wines(including fortified), alcoholic grape must",Bosnia Herzegovina,BIH
199,1997,52796,676698,"Grape wines(including fortified), alcoholic grape must",Bolivia (Plurinational State of),BOL
198,1997,308187,2373935,"Grape wines(including fortified), alcoholic grape must",Bermuda,BMU
197,1997,186567984,532247840,"Grape wines(including fortified), alcoholic grape must",Belgium-Luxembourg,BEL
196,1997,192398,1537406,"Grape wines(including fortified), alcoholic grape must",Barbados,BRB
195,1997,48000,64308,"Grape wines(including fortified), alcoholic grape must",Armenia,ARM
194,1997,32885,155025,"Grape wines(including fortified), alcoholic grape must",Bangladesh,BGD
193,1997,192999,1058264,"Grape wines(including fortified), alcoholic grape must",Bahrain,BHR
192,1997,424612,1786067,"Grape wines(including fortified), alcoholic grape must",Bahamas,BHS
191,1997,6559050,25154666,"Grape wines(including fortified), alcoholic grape must",Austria,AUT
190,1997,2758953,27209974,"Grape wines(including fortified), alcoholic grape must",Australia,AUS
189,1997,808999,4748386,"Grape wines(including fortified), alcoholic grape must",Argentina,ARG
188,1997,21796,41156,"Grape wines(including fortified), alcoholic grape must",Azerbaijan,AZE
187,1997,96699,364759,"Grape wines(including fortified), alcoholic grape must",Antigua and Barbuda,ATG
186,1997,43499,447244,"Grape wines(including fortified), alcoholic grape must",Angola,AGO
185,1997,299722,1874727,"Grape wines(including fortified), alcoholic grape must",Andorra,AND
184,1997,47335,308509,"Grape wines(including fortified), alcoholic grape must",Algeria,DZA
203,1997,67807,453762,"Grape wines(including fortified), alcoholic grape must",Br. Virgin Isds,VGB
228,1997,71158512,162030272,"Grape wines(including fortified), alcoholic grape must",Denmark,DNK
204,1997,500,7545,"Grape wines(including fortified), alcoholic grape must",Bulgaria,BGR
207,1997,69398,146795,"Grape wines(including fortified), alcoholic grape must",Belarus,BLR
226,1997,789324,1287545,"Grape wines(including fortified), alcoholic grape must",Czechia,CZE
225,1997,156999,1221522,"Grape wines(including fortified), alcoholic grape must",Cyprus,CYP
224,1997,208671,763472,"Grape wines(including fortified), alcoholic grape must",Cuba,CUB
223,1997,74007,278327,"Grape wines(including fortified), alcoholic grape must",Croatia,HRV
222,1997,78101,513268,"Grape wines(including fortified), alcoholic grape must",Costa Rica,CRI
221,1997,40085,145079,"Grape wines(including fortified), alcoholic grape must",Dem. Rep. of the Congo,COD
220,1997,179374,722142,"Grape wines(including fortified), alcoholic grape must",Congo,COG
219,1997,145804,298048,"Grape wines(including fortified), alcoholic grape must",Comoros,COM
218,1997,233796,1565187,"Grape wines(including fortified), alcoholic grape must",Colombia,COL
217,1997,15158800,17189984,"Grape wines(including fortified), alcoholic grape must",China,CHN
216,1997,37023,525444,"Grape wines(including fortified), alcoholic grape must",Chile,CHL
215,1997,56824,134274,"Grape wines(including fortified), alcoholic grape must",Chad,TCD
214,1997,139983,666066,"Grape wines(including fortified), alcoholic grape must",Sri Lanka,LKA
213,1997,43413,120385,"Grape wines(including fortified), alcoholic grape must",Central African Rep.,CAF
212,1997,46199,722657,"Grape wines(including fortified), alcoholic grape must",Cayman Isds,CYM
211,1997,2687,3086,"Grape wines(including fortified), alcoholic grape must",Cabo Verde,CPV
210,1997,60123596,153561920,"Grape wines(including fortified), alcoholic grape must",Canada,CAN
209,1997,1032276,6253724,"Grape wines(including fortified), alcoholic grape must",Cameroon,CMR
208,1997,277112,972519,"Grape wines(including fortified), alcoholic grape must",Cambodia,KHM
205,1997,29699,148337,"Grape wines(including fortified), alcoholic grape must",Myanmar,MMR
273,1997,532663,1022079,"Grape wines(including fortified), alcoholic grape must",Latvia,LVA
183,1997,4108,11831,"Grape wines(including fortified), alcoholic grape must",Albania,ALB
275,1997,1597,11489,"Grape wines(including fortified), alcoholic grape must",Libya,LBY
341,1997,320296,1897706,"Grape wines(including fortified), alcoholic grape must",Togo,TGO
340,1997,2699300,11790107,"Grape wines(including fortified), alcoholic grape must",Thailand,THA
339,1997,38351,168745,"Grape wines(including fortified), alcoholic grape must",Syria,SYR
338,1997,72505512,319299808,"Grape wines(including fortified), alcoholic grape must",Switzerland,CHE
337,1997,15234455,41864652,"Grape wines(including fortified), alcoholic grape must",Sweden,SWE
336,1997,7499,42014,"Grape wines(including fortified), alcoholic grape must",Suriname,SUR
335,1997,398,3086,"Grape wines(including fortified), alcoholic grape must",Fmr Sudan,SDN
334,1997,3882437,24600410,"Grape wines(including fortified), alcoholic grape must",Spain,ESP
333,1997,14023,44758,"Grape wines(including fortified), alcoholic grape must",Zimbabwe,ZWE
332,1997,993937,3917688,"Grape wines(including fortified), alcoholic grape must",So. African Customs Union,ZAF
331,1997,61199,340750,"Grape wines(including fortified), alcoholic grape must",Slovenia,SVN
330,1997,1257409,3305812,"Grape wines(including fortified), alcoholic grape must",Viet Nam,VNM
329,1997,42987,128959,"Grape wines(including fortified), alcoholic grape must",Slovakia,SVK
328,1997,3948101,52877052,"Grape wines(including fortified), alcoholic grape must",Singapore,SGP
327,1997,369925,2131962,"Grape wines(including fortified), alcoholic grape must",India,IND
326,1997,199,5830,"Grape wines(including fortified), alcoholic grape must",Sierra Leone,SLE
325,1997,109375,475541,"Grape wines(including fortified), alcoholic grape must",Seychelles,SYC
324,1997,636960,1317727,"Grape wines(including fortified), alcoholic grape must",Senegal,SEN
323,1997,26601,188124,"Grape wines(including fortified), alcoholic grape must",Saudi Arabia,SAU
342,1997,500,3601,"Grape wines(including fortified), alcoholic grape must",Tonga,TON
343,1997,66800,503494,"Grape wines(including fortified), alcoholic grape must",Trinidad and Tobago,TTO
344,1997,1319284,8432677,"Grape wines(including fortified), alcoholic grape must",United Arab Emirates,ARE
345,1997,71010,521328,"Grape wines(including fortified), alcoholic grape must",Tunisia,TUN
364,1997,7250,39956,"Grape wines(including fortified), alcoholic grape must",Zambia,ZMB
182,1997,1646350848,5183636992,"Grape wines(including fortified), alcoholic grape must",World,WLD
362,1997,699,5486,"Grape wines(including fortified), alcoholic grape must",Yemen,YEM
361,1997,55214,183664,"Grape wines(including fortified), alcoholic grape must",Wallis and Futuna Isds,WLF
360,1997,839511,4508471,"Grape wines(including fortified), alcoholic grape must",Venezuela,VEN
359,1997,22421,37040,"Grape wines(including fortified), alcoholic grape must",Uzbekistan,UZB
358,1997,259901,2551428,"Grape wines(including fortified), alcoholic grape must",Uruguay,URY
357,1997,138612,514125,"Grape wines(including fortified), alcoholic grape must",Burkina Faso,BFA
322,1997,199,3258,"Grape wines(including fortified), alcoholic grape must",Sao Tome and Principe,STP
354,1997,5006,26580,"Grape wines(including fortified), alcoholic grape must",United Rep. of Tanzania,TZA
353,1997,315509152,950683136,"Grape wines(including fortified), alcoholic grape must",United Kingdom,GBR
352,1997,164156,803086,"Grape wines(including fortified), alcoholic grape must",Egypt,EGY
351,1997,398,5486,"Grape wines(including fortified), alcoholic grape must",TFYR of Macedonia,MKD
350,1997,1031312,2088747,"Grape wines(including fortified), alcoholic grape must",Ukraine,UKR
349,1997,9773,38412,"Grape wines(including fortified), alcoholic grape must",Uganda,UGA
348,1997,80226,217620,"Grape wines(including fortified), alcoholic grape must",Turks and Caicos Isds,TCA
347,1997,32096,87116,"Grape wines(including fortified), alcoholic grape must",Turkmenistan,TKM
346,1997,409011,3858868,"Grape wines(including fortified), alcoholic grape must",Turkey,TUR
355,1997,150505568,766580352,"Grape wines(including fortified), alcoholic grape must",USA,USA
274,1997,3824,19721,"Grape wines(including fortified), alcoholic grape must",Liberia,LBR
321,1997,34386,153311,"Grape wines(including fortified), alcoholic grape must",Saint Vincent and the Grenadines,VCT
319,1997,209288,492861,"Grape wines(including fortified), alcoholic grape must",Saint Lucia,LCA
294,1997,386398,2667869,"Grape wines(including fortified), alcoholic grape must",Neth. Antilles,ANT
293,1997,155273184,330630144,"Grape wines(including fortified), alcoholic grape must",Netherlands,NLD
292,1997,131000,306623,"Grape wines(including fortified), alcoholic grape must",Nepal,NPL
291,1997,35625,150738,"Grape wines(including fortified), alcoholic grape must",Oman,OMN
290,1997,1199,17148,"Grape wines(including fortified), alcoholic grape must",Mozambique,MOZ
289,1997,301713,1769261,"Grape wines(including fortified), alcoholic grape must",Morocco,MAR
288,1997,97,2057,"Grape wines(including fortified), alcoholic grape must",Rep. of Moldova,MDA
287,1997,18800,25037,"Grape wines(including fortified), alcoholic grape must",Mongolia,MNG
285,1997,1723101,12642412,"Grape wines(including fortified), alcoholic grape must",Mexico,MEX
284,1997,656507,2450076,"Grape wines(including fortified), alcoholic grape must",Mauritius,MUS
283,1997,68398,325143,"Grape wines(including fortified), alcoholic grape must",Mauritania,MRT
282,1997,130498,1104394,"Grape wines(including fortified), alcoholic grape must",Malta,MLT
281,1997,173924,323943,"Grape wines(including fortified), alcoholic grape must",Mali,MLI
280,1997,44898,221392,"Grape wines(including fortified), alcoholic grape must",Maldives,MDV
279,1997,857999,4871343,"Grape wines(including fortified), alcoholic grape must",Malaysia,MYS
278,1997,170600,782164,"Grape wines(including fortified), alcoholic grape must",Madagascar,MDG
277,1997,1042187,2743324,"Grape wines(including fortified), alcoholic grape must","China, Macao SAR",MAC
276,1997,2196999,1896849,"Grape wines(including fortified), alcoholic grape must",Lithuania,LTU
295,1997,242898,2255607,"Grape wines(including fortified), alcoholic grape must",Aruba,ABW
296,1997,2577998,7958334,"Grape wines(including fortified), alcoholic grape must",New Caledonia,NCL
297,1997,59425,269924,"Grape wines(including fortified), alcoholic grape must",Vanuatu,VUT
298,1997,1339750,7736426,"Grape wines(including fortified), alcoholic grape must",New Zealand,NZL
318,1997,6624,243343,"Grape wines(including fortified), alcoholic grape must",Anguilla,AIA
317,1997,6124,78370,"Grape wines(including fortified), alcoholic grape must",Saint Kitts and Nevis,KNA
316,1997,16500,119699,"Grape wines(including fortified), alcoholic grape must",Rwanda,RWA
315,1997,9216511,23339616,"Grape wines(including fortified), alcoholic grape must",Russian Federation,RUS
314,1997,23875,89689,"Grape wines(including fortified), alcoholic grape must",Romania,ROU
313,1997,23675,121414,"Grape wines(including fortified), alcoholic grape must",Qatar,QAT
312,1997,995,7716,"Grape wines(including fortified), alcoholic grape must",Guinea-Bissau,GNB
311,1997,1030772,6314260,"Grape wines(including fortified), alcoholic grape must",Portugal,PRT
310,1997,7189187,9857930,"Grape wines(including fortified), alcoholic grape must",Poland,POL
320,1997,165312,560256,"Grape wines(including fortified), alcoholic grape must",Saint Pierre and Miquelon,SPM
309,1997,558511,3425168,"Grape wines(including fortified), alcoholic grape must",Philippines,PHL
307,1997,294601,2992500,"Grape wines(including fortified), alcoholic grape must",Paraguay,PRY
306,1997,296,4801,"Grape wines(including fortified), alcoholic grape must",Papua New Guinea,PNG
305,1997,354011,2748641,"Grape wines(including fortified), alcoholic grape must",Panama,PAN
304,1997,34898,130159,"Grape wines(including fortified), alcoholic grape must",Pakistan,PAK
303,1997,1214,19376,"Grape wines(including fortified), alcoholic grape must",N. Mariana Isds,MNP
302,1997,7578999,20941156,"Grape wines(including fortified), alcoholic grape must",Norway,NOR
301,1997,419812,1661736,"Grape wines(including fortified), alcoholic grape must",Nigeria,NGA
300,1997,76125,296505,"Grape wines(including fortified), alcoholic grape must",Niger,NER
299,1997,3421,20577,"Grape wines(including fortified), alcoholic grape must",Nicaragua,NIC
308,1997,506487,1696034,"Grape wines(including fortified), alcoholic grape must",Peru,PER
363,1997,45687,300621,"Grape wines(including fortified), alcoholic grape must",Serbia and Montenegro,SCG
373,1998,1631687,7462786,"Grape wines(including fortified), alcoholic grape must",Argentina,ARG
366,1998,1740929664,5904512000,"Grape wines(including fortified), alcoholic grape must",World,WLD
437,1998,60574,223524,"Grape wines(including fortified), alcoholic grape must",Honduras,HND
436,1998,145800,927729,"Grape wines(including fortified), alcoholic grape must",Haiti,HTI
435,1998,74112,255627,"Grape wines(including fortified), alcoholic grape must",Guinea,GIN
434,1998,71288,554226,"Grape wines(including fortified), alcoholic grape must",Guatemala,GTM
433,1998,27011,97324,"Grape wines(including fortified), alcoholic grape must",Grenada,GRD
432,1998,1437585,10109590,"Grape wines(including fortified), alcoholic grape must",Greece,GRC
431,1998,1093625,844163,"Grape wines(including fortified), alcoholic grape must",Gibraltar,GIB
430,1998,54788,285350,"Grape wines(including fortified), alcoholic grape must",Ghana,GHA
438,1998,14108689,42119048,"Grape wines(including fortified), alcoholic grape must","China, Hong Kong SAR",HKG
429,1998,358867904,862523392,"Grape wines(including fortified), alcoholic grape must",Germany,DEU
427,1998,32574,56729,"Grape wines(including fortified), alcoholic grape must",Georgia,GEO
426,1998,972187,4837723,"Grape wines(including fortified), alcoholic grape must",Gabon,GAB
425,1998,205573,469638,"Grape wines(including fortified), alcoholic grape must",Djibouti,DJI
424,1998,2761976,8167501,"Grape wines(including fortified), alcoholic grape must",French Polynesia,PYF
423,1998,6497952,21943688,"Grape wines(including fortified), alcoholic grape must",Finland,FIN
422,1998,14874,98683,"Grape wines(including fortified), alcoholic grape must",Fiji,FJI
421,1998,577273,1388708,"Grape wines(including fortified), alcoholic grape must",Estonia,EST
420,1998,29925,268195,"Grape wines(including fortified), alcoholic grape must",Ethiopia,ETH
428,1998,5687,22760,"Grape wines(including fortified), alcoholic grape must",Gambia,GMB
439,1998,220773,776562,"Grape wines(including fortified), alcoholic grape must",Hungary,HUN
440,1998,674674,2554232,"Grape wines(including fortified), alcoholic grape must",Iceland,ISL
441,1998,59987,204330,"Grape wines(including fortified), alcoholic grape must",Indonesia,IDN
460,1998,161499,938941,"Grape wines(including fortified), alcoholic grape must","China, Macao SAR",MAC
459,1998,5637225,3707867,"Grape wines(including fortified), alcoholic grape must",Lithuania,LTU
458,1998,694,5435,"Grape wines(including fortified), alcoholic grape must",Libya,LBY
457,1998,18687,80169,"Grape wines(including fortified), alcoholic grape must",Liberia,LBR
456,1998,1202526,2282470,"Grape wines(including fortified), alcoholic grape must",Latvia,LVA
455,1998,325300,1791428,"Grape wines(including fortified), alcoholic grape must",Lebanon,LBN
454,1998,165343,490362,"Grape wines(including fortified), alcoholic grape must",Lao People's Dem. Rep.,LAO
453,1998,41398,62844,"Grape wines(including fortified), alcoholic grape must",Kyrgyzstan,KGZ
452,1998,879401,5051227,"Grape wines(including fortified), alcoholic grape must",Rep. of Korea,KOR
451,1998,138875,405266,"Grape wines(including fortified), alcoholic grape must",Kenya,KEN
450,1998,63898,216391,"Grape wines(including fortified), alcoholic grape must",Jordan,JOR
449,1998,395788,1029981,"Grape wines(including fortified), alcoholic grape must",Kazakhstan,KAZ
448,1998,105804312,531212640,"Grape wines(including fortified), alcoholic grape must",Japan,JPN
447,1998,210175,765182,"Grape wines(including fortified), alcoholic grape must",Jamaica,JAM
446,1998,1616312,6386264,"Grape wines(including fortified), alcoholic grape must",Côte d'Ivoire,CIV
445,1998,32862498,203648976,"Grape wines(including fortified), alcoholic grape must",Italy,ITA
444,1998,826389,3704811,"Grape wines(including fortified), alcoholic grape must",Israel,ISR
443,1998,11684425,46136216,"Grape wines(including fortified), alcoholic grape must",Ireland,IRL
442,1998,97,849,"Grape wines(including fortified), alcoholic grape must",Iran,IRN
418,1998,25125,82887,"Grape wines(including fortified), alcoholic grape must",El Salvador,SLV
417,1998,102898,501742,"Grape wines(including fortified), alcoholic grape must",Ecuador,ECU
416,1998,713585,1794485,"Grape wines(including fortified), alcoholic grape must",Dominican Rep.,DOM
415,1998,32597,46538,"Grape wines(including fortified), alcoholic grape must",Dominica,DMA
391,1998,495,6114,"Grape wines(including fortified), alcoholic grape must",Burundi,BDI
390,1998,495,5265,"Grape wines(including fortified), alcoholic grape must",Myanmar,MMR
389,1998,10295,35328,"Grape wines(including fortified), alcoholic grape must",Bulgaria,BGR
388,1998,97,1868,"Grape wines(including fortified), alcoholic grape must",Brunei Darussalam,BRN
387,1998,40699,335966,"Grape wines(including fortified), alcoholic grape must",Br. Virgin Isds,VGB
386,1998,17000,209936,"Grape wines(including fortified), alcoholic grape must",Belize,BLZ
385,1998,4398799,27189228,"Grape wines(including fortified), alcoholic grape must",Brazil,BRA
384,1998,8500,39235,"Grape wines(including fortified), alcoholic grape must",Bosnia Herzegovina,BIH
383,1998,19312,129426,"Grape wines(including fortified), alcoholic grape must",Bolivia (Plurinational State of),BOL
382,1998,308324,2624721,"Grape wines(including fortified), alcoholic grape must",Bermuda,BMU
381,1998,208937472,620030784,"Grape wines(including fortified), alcoholic grape must",Belgium-Luxembourg,BEL
380,1998,167994,1925101,"Grape wines(including fortified), alcoholic grape must",Barbados,BRB
379,1998,24500,79999,"Grape wines(including fortified), alcoholic grape must",Armenia,ARM
378,1998,41523,161528,"Grape wines(including fortified), alcoholic grape must",Bangladesh,BGD
377,1998,230026,1215120,"Grape wines(including fortified), alcoholic grape must",Bahrain,BHR
376,1998,387608,1781916,"Grape wines(including fortified), alcoholic grape must",Bahamas,BHS
375,1998,6945605,30043930,"Grape wines(including fortified), alcoholic grape must",Austria,AUT
374,1998,2927750,28257936,"Grape wines(including fortified), alcoholic grape must",Australia,AUS
372,1998,35425,95456,"Grape wines(including fortified), alcoholic grape must",Azerbaijan,AZE
392,1998,64698,277877,"Grape wines(including fortified), alcoholic grape must",Belarus,BLR
461,1998,186925,589724,"Grape wines(including fortified), alcoholic grape must",Madagascar,MDG
393,1998,151487,580553,"Grape wines(including fortified), alcoholic grape must",Cambodia,KHM
395,1998,64578800,186867088,"Grape wines(including fortified), alcoholic grape must",Canada,CAN
414,1998,74972696,175713088,"Grape wines(including fortified), alcoholic grape must",Denmark,DNK
413,1998,303323,1696140,"Grape wines(including fortified), alcoholic grape must",Benin,BEN
412,1998,810851,1705143,"Grape wines(including fortified), alcoholic grape must",Czechia,CZE
411,1998,193495,1425397,"Grape wines(including fortified), alcoholic grape must",Cyprus,CYP
410,1998,140675,398981,"Grape wines(including fortified), alcoholic grape must",Cuba,CUB
409,1998,88608,362124,"Grape wines(including fortified), alcoholic grape must",Croatia,HRV
408,1998,85761,595160,"Grape wines(including fortified), alcoholic grape must",Costa Rica,CRI
407,1998,43538,322208,"Grape wines(including fortified), alcoholic grape must",Dem. Rep. of the Congo,COD
406,1998,248213,1130363,"Grape wines(including fortified), alcoholic grape must",Congo,COG
405,1998,135199,345307,"Grape wines(including fortified), alcoholic grape must",Comoros,COM
404,1998,267396,2296398,"Grape wines(including fortified), alcoholic grape must",Colombia,COL
403,1998,9000,76433,"Grape wines(including fortified), alcoholic grape must",Cocos Isds,CCK
402,1998,8393022,10181945,"Grape wines(including fortified), alcoholic grape must",China,CHN
401,1998,142097,707942,"Grape wines(including fortified), alcoholic grape must",Chile,CHL
400,1998,65787,586326,"Grape wines(including fortified), alcoholic grape must",Chad,TCD
399,1998,192588,812740,"Grape wines(including fortified), alcoholic grape must",Sri Lanka,LKA
398,1998,68210,235754,"Grape wines(including fortified), alcoholic grape must",Central African Rep.,CAF
397,1998,47800,971552,"Grape wines(including fortified), alcoholic grape must",Cayman Isds,CYM
396,1998,398,3736,"Grape wines(including fortified), alcoholic grape must",Cabo Verde,CPV
394,1998,976460,6178874,"Grape wines(including fortified), alcoholic grape must",Cameroon,CMR
462,1998,1178812,6044182,"Grape wines(including fortified), alcoholic grape must",Malaysia,MYS
419,1998,34401,314734,"Grape wines(including fortified), alcoholic grape must",Equatorial Guinea,GNQ
464,1998,233898,332908,"Grape wines(including fortified), alcoholic grape must",Mali,MLI
527,1998,4492,2377,"Grape wines(including fortified), alcoholic grape must",Turkmenistan,TKM
526,1998,343476,2773512,"Grape wines(including fortified), alcoholic grape must",Turkey,TUR
525,1998,35780,280255,"Grape wines(including fortified), alcoholic grape must",Tunisia,TUN
524,1998,1041186,5904564,"Grape wines(including fortified), alcoholic grape must",United Arab Emirates,ARE
523,1998,97698,674651,"Grape wines(including fortified), alcoholic grape must",Trinidad and Tobago,TTO
522,1998,335698,1808752,"Grape wines(including fortified), alcoholic grape must",Togo,TGO
521,1998,1514898,7373104,"Grape wines(including fortified), alcoholic grape must",Thailand,THA
520,1998,15062,60806,"Grape wines(including fortified), alcoholic grape must",Syria,SYR
528,1998,75788,137239,"Grape wines(including fortified), alcoholic grape must",Turks and Caicos Isds,TCA
519,1998,79114760,363577216,"Grape wines(including fortified), alcoholic grape must",Switzerland,CHE
517,1998,15312,189215,"Grape wines(including fortified), alcoholic grape must",Suriname,SUR
516,1998,699,5264,"Grape wines(including fortified), alcoholic grape must",Fmr Sudan,SDN
515,1998,6940596,35536432,"Grape wines(including fortified), alcoholic grape must",Spain,ESP
514,1998,1592,16134,"Grape wines(including fortified), alcoholic grape must",Zimbabwe,ZWE
513,1998,1252187,4408168,"Grape wines(including fortified), alcoholic grape must",So. African Customs Union,ZAF
512,1998,70101,336306,"Grape wines(including fortified), alcoholic grape must",Slovenia,SVN
511,1998,1690288,4418359,"Grape wines(including fortified), alcoholic grape must",Viet Nam,VNM
510,1998,53999,120764,"Grape wines(including fortified), alcoholic grape must",Slovakia,SVK
518,1998,18102730,55069752,"Grape wines(including fortified), alcoholic grape must",Sweden,SWE
529,1998,25995,88322,"Grape wines(including fortified), alcoholic grape must",Uganda,UGA
530,1998,4252812,2575464,"Grape wines(including fortified), alcoholic grape must",Ukraine,UKR
531,1998,15062,70317,"Grape wines(including fortified), alcoholic grape must",TFYR of Macedonia,MKD
463,1998,120612,438726,"Grape wines(including fortified), alcoholic grape must",Maldives,MDV
368,1998,58866,566116,"Grape wines(including fortified), alcoholic grape must",Algeria,DZA
369,1998,364186,2301153,"Grape wines(including fortified), alcoholic grape must",Andorra,AND
370,1998,22499,318302,"Grape wines(including fortified), alcoholic grape must",Angola,AGO
371,1998,66714,402038,"Grape wines(including fortified), alcoholic grape must",Antigua and Barbuda,ATG
544,1998,9000,58767,"Grape wines(including fortified), alcoholic grape must",Zambia,ZMB
543,1998,796,27346,"Grape wines(including fortified), alcoholic grape must",Serbia and Montenegro,SCG
542,1998,1092,13248,"Grape wines(including fortified), alcoholic grape must",Yemen,YEM
541,1998,47601,166963,"Grape wines(including fortified), alcoholic grape must",Wallis and Futuna Isds,WLF
540,1998,932500,6068641,"Grape wines(including fortified), alcoholic grape must",Venezuela,VEN
539,1998,8421,31082,"Grape wines(including fortified), alcoholic grape must",Uzbekistan,UZB
538,1998,306561,3781753,"Grape wines(including fortified), alcoholic grape must",Uruguay,URY
537,1998,130324,616560,"Grape wines(including fortified), alcoholic grape must",Burkina Faso,BFA
535,1998,123213792,830746304,"Grape wines(including fortified), alcoholic grape must",USA,USA
534,1998,5250,34819,"Grape wines(including fortified), alcoholic grape must",United Rep. of Tanzania,TZA
533,1998,338373696,1078397696,"Grape wines(including fortified), alcoholic grape must",United Kingdom,GBR
532,1998,142398,856732,"Grape wines(including fortified), alcoholic grape must",Egypt,EGY
509,1998,3579687,47321616,"Grape wines(including fortified), alcoholic grape must",Singapore,SGP
508,1998,482710,1660132,"Grape wines(including fortified), alcoholic grape must",India,IND
367,1998,14398,29044,"Grape wines(including fortified), alcoholic grape must",Albania,ALB
506,1998,96901,483058,"Grape wines(including fortified), alcoholic grape must",Seychelles,SYC
483,1998,55698,209086,"Grape wines(including fortified), alcoholic grape must",Niger,NER
482,1998,199,1019,"Grape wines(including fortified), alcoholic grape must",Nicaragua,NIC
481,1998,850499,7172508,"Grape wines(including fortified), alcoholic grape must",New Zealand,NZL
480,1998,69875,311337,"Grape wines(including fortified), alcoholic grape must",Vanuatu,VUT
479,1998,2180299,8319858,"Grape wines(including fortified), alcoholic grape must",New Caledonia,NCL
478,1998,196398,1275417,"Grape wines(including fortified), alcoholic grape must",Aruba,ABW
477,1998,382288,2598905,"Grape wines(including fortified), alcoholic grape must",Neth. Antilles,ANT
476,1998,171624320,385113920,"Grape wines(including fortified), alcoholic grape must",Netherlands,NLD
475,1998,150601,388960,"Grape wines(including fortified), alcoholic grape must",Nepal,NPL
474,1998,36523,180721,"Grape wines(including fortified), alcoholic grape must",Oman,OMN
473,1998,472648,2432789,"Grape wines(including fortified), alcoholic grape must",Morocco,MAR
472,1998,9312,50446,"Grape wines(including fortified), alcoholic grape must",Montserrat,MSR
471,1998,520124,230317,"Grape wines(including fortified), alcoholic grape must",Rep. of Moldova,MDA
470,1998,32125,85944,"Grape wines(including fortified), alcoholic grape must",Mongolia,MNG
468,1998,2153699,14480731,"Grape wines(including fortified), alcoholic grape must",Mexico,MEX
467,1998,888073,3350670,"Grape wines(including fortified), alcoholic grape must",Mauritius,MUS
465,1998,150726,1300555,"Grape wines(including fortified), alcoholic grape must",Malta,MLT
507,1998,296,6284,"Grape wines(including fortified), alcoholic grape must",Sierra Leone,SLE
484,1998,245000,1537159,"Grape wines(including fortified), alcoholic grape must",Nigeria,NGA
485,1998,8567886,26424044,"Grape wines(including fortified), alcoholic grape must",Norway,NOR
466,1998,41784,305562,"Grape wines(including fortified), alcoholic grape must",Mauritania,MRT
487,1998,246159,3052239,"Grape wines(including fortified), alcoholic grape must",Panama,PAN
486,1998,31500,220807,"Grape wines(including fortified), alcoholic grape must",Pakistan,PAK
505,1998,1251398,1894358,"Grape wines(including fortified), alcoholic grape must",Senegal,SEN
504,1998,34710,389809,"Grape wines(including fortified), alcoholic grape must",Saudi Arabia,SAU
503,1998,2074,10190,"Grape wines(including fortified), alcoholic grape must",Sao Tome and Principe,STP
502,1998,40877,192780,"Grape wines(including fortified), alcoholic grape must",Saint Vincent and the Grenadines,VCT
501,1998,206386,628791,"Grape wines(including fortified), alcoholic grape must",Saint Pierre and Miquelon,SPM
499,1998,17374,190742,"Grape wines(including fortified), alcoholic grape must",Anguilla,AIA
498,1998,2585,26156,"Grape wines(including fortified), alcoholic grape must",Saint Kitts and Nevis,KNA
497,1998,5250,48577,"Grape wines(including fortified), alcoholic grape must",Rwanda,RWA
500,1998,298499,589725,"Grape wines(including fortified), alcoholic grape must",Saint Lucia,LCA
495,1998,76796,325945,"Grape wines(including fortified), alcoholic grape must",Romania,ROU
494,1998,51987,388790,"Grape wines(including fortified), alcoholic grape must",Qatar,QAT
488,1998,443210,3886213,"Grape wines(including fortified), alcoholic grape must",Paraguay,PRY
493,1998,495,6793,"Grape wines(including fortified), alcoholic grape must",Guinea-Bissau,GNB
492,1998,1740061,11219403,"Grape wines(including fortified), alcoholic grape must",Portugal,PRT
491,1998,15904000,14017374,"Grape wines(including fortified), alcoholic grape must",Poland,POL
490,1998,569085,2373170,"Grape wines(including fortified), alcoholic grape must",Philippines,PHL
496,1998,11148913,25185144,"Grape wines(including fortified), alcoholic grape must",Russian Federation,RUS
489,1998,405186,1504547,"Grape wines(including fortified), alcoholic grape must",Peru,PER
441,1999,9909,21909,"Grape wines(including fortified), alcoholic grape must",Georgia,GEO
442,1999,35585,53720,"Grape wines(including fortified), alcoholic grape must",Gambia,GMB
445,1999,15250,180149,"Grape wines(including fortified), alcoholic grape must",Gibraltar,GIB
444,1999,86500,404607,"Grape wines(including fortified), alcoholic grape must",Ghana,GHA
446,1999,1779374,11465692,"Grape wines(including fortified), alcoholic grape must",Greece,GRC
440,1999,797312,3470900,"Grape wines(including fortified), alcoholic grape must",Gabon,GAB
443,1999,371170944,847885888,"Grape wines(including fortified), alcoholic grape must",Germany,DEU
439,1999,142401,359974,"Grape wines(including fortified), alcoholic grape must",Djibouti,DJI
430,1999,855514,2196051,"Grape wines(including fortified), alcoholic grape must",Dominican Rep.,DOM
437,1999,7057761,27227896,"Grape wines(including fortified), alcoholic grape must",Finland,FIN
436,1999,13624,118314,"Grape wines(including fortified), alcoholic grape must",Fiji,FJI
435,1999,442449,897992,"Grape wines(including fortified), alcoholic grape must",Estonia,EST
434,1999,38612,171548,"Grape wines(including fortified), alcoholic grape must",Ethiopia,ETH
