Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,0902,Tea,8,Weight in kilograms,,,202463123,,202463123,,332476090,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,4,Afghanistan,AFG,,,,,,,,0902,Tea,8,Weight in kilograms,,,7208984,,7208984,,8020578,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,12,Algeria,DZA,,,,,,,,0902,Tea,8,Weight in kilograms,,,605718,,605718,,1064990,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,0902,Tea,8,Weight in kilograms,,,1084284,,1084284,,2018183,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,44,Bahamas,BHS,,,,,,,,0902,Tea,8,Weight in kilograms,,,18000,,18000,,52919,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,58,Belgium-Luxembourg,BEL,,,,,,,,0902,Tea,8,Weight in kilograms,,,1847374,,1847374,,3258411,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,76,Brazil,BRA,,,,,,,,0902,Tea,8,Weight in kilograms,,,1437,,1437,,5757,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,104,Myanmar,MMR,,,,,,,,0902,Tea,8,Weight in kilograms,,,130862,,130862,,80474,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,116,Cambodia,KHM,,,,,,,,0902,Tea,8,Weight in kilograms,,,13624,,13624,,71000,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,120,Cameroon,CMR,,,,,,,,0902,Tea,8,Weight in kilograms,,,119000,,119000,,80512,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,124,Canada,CAN,,,,,,,,0902,Tea,8,Weight in kilograms,,,591007,,591007,,1580330,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,144,Sri Lanka,LKA,,,,,,,,0902,Tea,8,Weight in kilograms,,,226905,,226905,,361951,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,152,Chile,CHL,,,,,,,,0902,Tea,8,Weight in kilograms,,,108116,,108116,,250013,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,196,Cyprus,CYP,,,,,,,,0902,Tea,8,Weight in kilograms,,,40500,,40500,,48600,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,203,Czechia,CZE,,,,,,,,0902,Tea,8,Weight in kilograms,,,156,,156,,3358,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,204,Benin,BEN,,,,,,,,0902,Tea,8,Weight in kilograms,,,54000,,54000,,102469,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,208,Denmark,DNK,,,,,,,,0902,Tea,8,Weight in kilograms,,,455093,,455093,,725943,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,246,Finland,FIN,,,,,,,,0902,Tea,8,Weight in kilograms,,,33613,,33613,,76141,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,0902,Tea,8,Weight in kilograms,,,5170045,,5170045,,11496206,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,262,Djibouti,DJI,,,,,,,,0902,Tea,8,Weight in kilograms,,,47546,,47546,,34106,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,266,Gabon,GAB,,,,,,,,0902,Tea,8,Weight in kilograms,,,189742,,189742,,473323,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,270,Gambia,GMB,,,,,,,,0902,Tea,8,Weight in kilograms,,,3374253,,3374253,,7295120,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,0902,Tea,8,Weight in kilograms,,,5721780,,5721780,,11530785,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,288,Ghana,GHA,,,,,,,,0902,Tea,8,Weight in kilograms,,,17281,,17281,,39000,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,292,Gibraltar,GIB,,,,,,,,0902,Tea,8,Weight in kilograms,,,22518,,22518,,41716,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,300,Greece,GRC,,,,,,,,0902,Tea,8,Weight in kilograms,,,8937,,8937,,20803,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,324,Guinea,GIN,,,,,,,,0902,Tea,8,Weight in kilograms,,,859124,,859124,,2079842,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,0902,Tea,8,Weight in kilograms,,,14189206,,14189206,,29146112,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,348,Hungary,HUN,,,,,,,,0902,Tea,8,Weight in kilograms,,,2375,,2375,,8010,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,360,Indonesia,IDN,,,,,,,,0902,Tea,8,Weight in kilograms,,,1489675,,1489675,,1292690,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,364,Iran,IRN,,,,,,,,0902,Tea,8,Weight in kilograms,,,1103761,,1103761,,2635401,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,368,Iraq,IRQ,,,,,,,,0902,Tea,8,Weight in kilograms,,,5138324,,5138324,,6047037,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,372,Ireland,IRL,,,,,,,,0902,Tea,8,Weight in kilograms,,,5187,,5187,,2832,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,376,Israel,ISR,,,,,,,,0902,Tea,8,Weight in kilograms,,,77121,,77121,,86924,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,381,Italy,ITA,,,,,,,,0902,Tea,8,Weight in kilograms,,,67521,,67521,,128159,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,384,Côte d'Ivoire,CIV,,,,,,,,0902,Tea,8,Weight in kilograms,,,1357023,,1357023,,3011861,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,0902,Tea,8,Weight in kilograms,,,24051166,,24051166,,56324089,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,398,Kazakhstan,KAZ,,,,,,,,0902,Tea,8,Weight in kilograms,,,288000,,288000,,404899,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,404,Kenya,KEN,,,,,,,,0902,Tea,8,Weight in kilograms,,,1169187,,1169187,,1034631,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,0902,Tea,8,Weight in kilograms,,,301577,,301577,,548483,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,422,Lebanon,LBN,,,,,,,,0902,Tea,8,Weight in kilograms,,,18983,,18983,,14705,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,430,Liberia,LBR,,,,,,,,0902,Tea,8,Weight in kilograms,,,12000,,12000,,26160,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,434,Libya,LBY,,,,,,,,0902,Tea,8,Weight in kilograms,,,2705000,,2705000,,5000559,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,440,Lithuania,LTU,,,,,,,,0902,Tea,8,Weight in kilograms,,,20500,,20500,,14145,,,0
H1,1997,1997,1997,4,0,2,Export,156,China,CHN,446,"China, Macao SAR",MAC,,,,,,,,0902,Tea,8,Weight in kilograms,,,300823,,300823,,546326,,,0
