,Year,Weight,Value,Commodity,Partner,PartnerISO
70,2003,1569662684,334061389,"Soya beans, whether or not broken.",Spain,ESP
69,2003,25000,17500,"Soya beans, whether or not broken.",South Africa,ZAF
72,2003,3500000,741615,"Soya beans, whether or not broken.",Switzerland,CHE
68,2003,32768220,6925257,"Soya beans, whether or not broken.",Romania,ROU
67,2003,373488923,80493692,"Soya beans, whether or not broken.",Portugal,PRT
66,2003,9109240,3336598,"Soya beans, whether or not broken.",Paraguay,PRY
65,2003,388185999,81744695,"Soya beans, whether or not broken.",Norway,NOR
64,2003,3669290770,769693561,"Soya beans, whether or not broken.",Netherlands,NLD
63,2003,153106815,33821161,"Soya beans, whether or not broken.",Morocco,MAR
61,2003,43847822,10523039,"Soya beans, whether or not broken.",Mexico,MEX
68,2004,1635512904,498238872,"Soya beans, whether or not broken.",Germany,DEU
69,2004,126884390,34336425,"Soya beans, whether or not broken.",Greece,GRC
70,2004,10000,4500,"Soya beans, whether or not broken.",Guatemala,GTM
72,2004,12374496,3360765,"Soya beans, whether or not broken.",Ireland,IRL
74,2004,862254753,240282645,"Soya beans, whether or not broken.",Italy,ITA
73,2004,215862504,56433026,"Soya beans, whether or not broken.",Israel,ISR
67,2004,173982266,49191852,"Soya beans, whether or not broken.",France,FRA
71,2004,627499879,181500261,"Soya beans, whether or not broken.",Iran,IRN
66,2004,21000000,5502000,"Soya beans, whether or not broken.",Finland,FIN
57,2004,69264280,21668685,"Soya beans, whether or not broken.",Bangladesh,BGD
64,2004,17084880,5175660,"Soya beans, whether or not broken.",Costa Rica,CRI
63,2004,9500000,2506385,"Soya beans, whether or not broken.",Colombia,COL
62,2004,5678004818,1621735722,"Soya beans, whether or not broken.",China,CHN
61,2004,21000000,5129000,"Soya beans, whether or not broken.",Chile,CHL
59,2004,143209960,35147469,"Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
58,2004,137845997,38023605,"Soya beans, whether or not broken.",Belgium,BEL
56,2004,17500000,4151501,"Soya beans, whether or not broken.",Argentina,ARG
55,2004,53000,25481,"Soya beans, whether or not broken.",Angola,AGO
75,2004,381047232,97270099,"Soya beans, whether or not broken.",Japan,JPN
65,2004,23348368,6958047,"Soya beans, whether or not broken.",Croatia,HRV
76,2004,214382702,56401428,"Soya beans, whether or not broken.",Dem. People's Rep. of Korea,PRK
95,2004,5602046,1874557,"Soya beans, whether or not broken.",Egypt,EGY
78,2004,76816054,21473316,"Soya beans, whether or not broken.",Malaysia,MYS
54,2004,65250,31585,"Soya beans, whether or not broken.",Algeria,DZA
98,2004,13595000,4009047,"Soya beans, whether or not broken.",Venezuela,VEN
97,2004,241840998,72160230,"Soya beans, whether or not broken.",USA,USA
96,2004,532093490,146815907,"Soya beans, whether or not broken.",United Kingdom,GBR
94,2004,42486425,12215233,"Soya beans, whether or not broken.",Turkey,TUR
93,2004,117722484,36558940,"Soya beans, whether or not broken.",United Arab Emirates,ARE
92,2004,326852365,94630311,"Soya beans, whether or not broken.",Thailand,THA
91,2004,7020000,2070914,"Soya beans, whether or not broken.",Syria,SYR
90,2004,130700,49664,"Soya beans, whether or not broken.",Switzerland,CHE
77,2004,57749986,19489246,"Soya beans, whether or not broken.",Rep. of Korea,KOR
89,2004,1100340,520700,"Soya beans, whether or not broken.",Sweden,SWE
87,2004,6349225,1832979,"Soya beans, whether or not broken.",Slovenia,SVN
86,2004,41007911,12034200,"Soya beans, whether or not broken.",Romania,ROU
85,2004,523004913,148937968,"Soya beans, whether or not broken.",Portugal,PRT
84,2004,9324305,5774765,"Soya beans, whether or not broken.",Paraguay,PRY
83,2004,342701066,94257097,"Soya beans, whether or not broken.",Norway,NOR
82,2004,3569138454,952411755,"Soya beans, whether or not broken.",Netherlands,NLD
81,2004,114645020,32709102,"Soya beans, whether or not broken.",Morocco,MAR
79,2004,447278665,121038088,"Soya beans, whether or not broken.",Mexico,MEX
88,2004,1542158945,418310463,"Soya beans, whether or not broken.",Spain,ESP
53,2004,19247689038,5394906561,"Soya beans, whether or not broken.",World,WLD
60,2004,379470,147107,"Soya beans, whether or not broken.",Canada,CAN
108,2005,117242041,28715621,"Soya beans, whether or not broken.",Croatia,HRV
120,2005,418426530,96647989,"Soya beans, whether or not broken.",Japan,JPN
121,2005,458169085,109588698,"Soya beans, whether or not broken.",Rep. of Korea,KOR
122,2005,35180165,9277357,"Soya beans, whether or not broken.",Mexico,MEX
124,2005,131345280,31310456,"Soya beans, whether or not broken.",Morocco,MAR
125,2005,5049510781,1213162791,"Soya beans, whether or not broken.",Netherlands,NLD
119,2005,1344950912,319738483,"Soya beans, whether or not broken.",Italy,ITA
126,2005,11000000,2552000,"Soya beans, whether or not broken.",Nigeria,NGA
128,2005,3000000,603000,"Soya beans, whether or not broken.",Panama,PAN
129,2005,5718740,3674945,"Soya beans, whether or not broken.",Paraguay,PRY
130,2005,85730,42384,"Soya beans, whether or not broken.",Poland,POL
131,2005,367261135,88119015,"Soya beans, whether or not broken.",Portugal,PRT
132,2005,4565205,1056033,"Soya beans, whether or not broken.",Russian Federation,RUS
133,2005,450,460,"Soya beans, whether or not broken.",Saudi Arabia,SAU
127,2005,388806284,92187438,"Soya beans, whether or not broken.",Norway,NOR
134,2005,2089358747,494607994,"Soya beans, whether or not broken.",Spain,ESP
118,2005,252752450,59227881,"Soya beans, whether or not broken.",Israel,ISR
100,2005,15000,6750,"Soya beans, whether or not broken.",Angola,AGO
114,2005,111101379,26924033,"Soya beans, whether or not broken.",Greece,GRC
113,2005,3000000,691170,"Soya beans, whether or not broken.",Gibraltar,GIB
112,2005,952572414,224313964,"Soya beans, whether or not broken.",Germany,DEU
111,2005,351125487,82941184,"Soya beans, whether or not broken.",France,FRA
110,2005,60010,30633,"Soya beans, whether or not broken.",Finland,FIN
109,2005,30585832,7756278,"Soya beans, whether or not broken.",Cuba,CUB
99,2005,22435071195,5345047155,"Soya beans, whether or not broken.",World,WLD
117,2005,41344724,9560688,"Soya beans, whether or not broken.",Ireland,IRL
106,2005,7157545807,1716921127,"Soya beans, whether or not broken.",China,CHN
105,2005,24699997,4744656,"Soya beans, whether or not broken.",Chile,CHL
104,2005,195610,68464,"Soya beans, whether or not broken.",Canada,CAN
103,2005,133418649,23876478,"Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
102,2005,29531050,7827252,"Soya beans, whether or not broken.",Belgium,BEL
101,2005,16917720,3538879,"Soya beans, whether or not broken.",Argentina,ARG
107,2005,19837170,4790549,"Soya beans, whether or not broken.",Colombia,COL
115,2005,34750,11866,"Soya beans, whether or not broken.",Guatemala,GTM
135,2005,369700,163396,"Soya beans, whether or not broken.",Sweden,SWE
137,2005,632068273,146309771,"Soya beans, whether or not broken.",Thailand,THA
136,2005,1500,668,"Soya beans, whether or not broken.",Switzerland,CHE
144,2005,1706890,386274,"Soya beans, whether or not broken.",Venezuela,VEN
143,2005,740,556,"Soya beans, whether or not broken.",USA,USA
142,2005,648373609,153009366,"Soya beans, whether or not broken.",United Kingdom,GBR
116,2005,842528850,200209867,"Soya beans, whether or not broken.",Iran,IRN
140,2005,29335025,6706340,"Soya beans, whether or not broken.",Ukraine,UKR
139,2005,133298979,30958964,"Soya beans, whether or not broken.",Turkey,TUR
138,2005,52688954,12966624,"Soya beans, whether or not broken.",United Arab Emirates,ARE
141,2005,35500000,8224301,"Soya beans, whether or not broken.",Egypt,EGY
169,2006,789533478,179437491,"Soya beans, whether or not broken.",Portugal,PRT
168,2006,85175,44890,"Soya beans, whether or not broken.",Poland,POL
167,2006,7395420,3110314,"Soya beans, whether or not broken.",Paraguay,PRY
166,2006,373780461,86321973,"Soya beans, whether or not broken.",Norway,NOR
165,2006,3742297052,853988507,"Soya beans, whether or not broken.",Netherlands,NLD
164,2006,102293858,23260455,"Soya beans, whether or not broken.",Morocco,MAR
162,2006,1650,906,"Soya beans, whether or not broken.",Mexico,MEX
161,2006,601531302,134993505,"Soya beans, whether or not broken.",Rep. of Korea,KOR
160,2006,220251105,49850203,"Soya beans, whether or not broken.",Japan,JPN
172,2006,467170,186964,"Soya beans, whether or not broken.",Sweden,SWE
157,2006,14132220,3523571,"Soya beans, whether or not broken.",Ireland,IRL
156,2006,928809039,214994182,"Soya beans, whether or not broken.",Iran,IRN
155,2006,190169082,44731286,"Soya beans, whether or not broken.",Greece,GRC
153,2006,166834748,37662757,"Soya beans, whether or not broken.",France,FRA
152,2006,126000,104730,"Soya beans, whether or not broken.",Cuba,CUB
151,2006,24770825,5461413,"Soya beans, whether or not broken.",Croatia,HRV
150,2006,10769166919,2431569314,"Soya beans, whether or not broken.",China,CHN
149,2006,211920361,36961119,"Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
148,2006,458215499,104112705,"Soya beans, whether or not broken.",Belgium,BEL
147,2006,38575250,7141805,"Soya beans, whether or not broken.",Argentina,ARG
146,2006,84000,54746,"Soya beans, whether or not broken.",Angola,AGO
145,2006,24957973336,5663424043,"Soya beans, whether or not broken.",World,WLD
158,2006,48806348,11581248,"Soya beans, whether or not broken.",Israel,ISR
154,2006,1049979164,242608417,"Soya beans, whether or not broken.",Germany,DEU
159,2006,1058198135,240880810,"Soya beans, whether or not broken.",Italy,ITA
173,2006,7441240,1654262,"Soya beans, whether or not broken.",Syria,SYR
170,2006,8600000,2097594,"Soya beans, whether or not broken.",Slovenia,SVN
180,2006,53451480,12770338,"Soya beans, whether or not broken.",Venezuela,VEN
179,2006,1000,267,"Soya beans, whether or not broken.",Uruguay,URY
178,2006,5823401,3034726,"Soya beans, whether or not broken.",USA,USA
171,2006,1866684982,428357415,"Soya beans, whether or not broken.",Spain,ESP
176,2006,174150657,39059764,"Soya beans, whether or not broken.",Turkey,TUR
174,2006,767079705,172033267,"Soya beans, whether or not broken.",Thailand,THA
177,2006,590304153,133624018,"Soya beans, whether or not broken.",United Kingdom,GBR
175,2006,160282994,38427761,"Soya beans, whether or not broken.",United Arab Emirates,ARE
222,2007,2000,905,"Soya beans, whether or not broken.",Uruguay,URY
205,2007,10689015,5223999,"Soya beans, whether or not broken.",Paraguay,PRY
206,2007,21000,8999,"Soya beans, whether or not broken.",Philippines,PHL
207,2007,64500,34324,"Soya beans, whether or not broken.",Poland,POL
208,2007,861473059,246134808,"Soya beans, whether or not broken.",Portugal,PRT
209,2007,116528186,35941647,"Soya beans, whether or not broken.",Russian Federation,RUS
210,2007,9500000,2595960,"Soya beans, whether or not broken.",Saudi Arabia,SAU
211,2007,522480,243476,"Soya beans, whether or not broken.",Singapore,SGP
223,2007,1520000,1124800,"Soya beans, whether or not broken.",Venezuela,VEN
212,2007,20580,12897,"Soya beans, whether or not broken.",Slovakia,SVK
204,2007,371388160,109013873,"Soya beans, whether or not broken.",Norway,NOR
215,2007,2127810,968713,"Soya beans, whether or not broken.",Sweden,SWE
216,2007,918057033,278934422,"Soya beans, whether or not broken.",Thailand,THA
217,2007,135273045,37324414,"Soya beans, whether or not broken.",United Arab Emirates,ARE
218,2007,69314310,18864447,"Soya beans, whether or not broken.",Turkey,TUR
219,2007,151442316,41081162,"Soya beans, whether or not broken.",Egypt,EGY
220,2007,619445419,174866587,"Soya beans, whether or not broken.",United Kingdom,GBR
221,2007,82360,49994,"Soya beans, whether or not broken.",USA,USA
213,2007,20580,9202,"Soya beans, whether or not broken.",South Africa,ZAF
214,2007,2356072489,682714525,"Soya beans, whether or not broken.",Spain,ESP
202,2007,15,14,"Soya beans, whether or not broken.",Mozambique,MOZ
201,2007,154671568,42930159,"Soya beans, whether or not broken.",Morocco,MAR
181,2007,23733774965,6709381085,"Soya beans, whether or not broken.",World,WLD
182,2007,82900,53865,"Soya beans, whether or not broken.",Angola,AGO
183,2007,9551085,2221582,"Soya beans, whether or not broken.",Australia,AUS
184,2007,516795892,139106188,"Soya beans, whether or not broken.",Belgium,BEL
185,2007,169900556,35780753,"Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
186,2007,10071882193,2831860767,"Soya beans, whether or not broken.",China,CHN
187,2007,49430,21442,"Soya beans, whether or not broken.",Denmark,DNK
188,2007,20000,8248,"Soya beans, whether or not broken.",Finland,FIN
203,2007,3359328292,935105263,"Soya beans, whether or not broken.",Netherlands,NLD
189,2007,262145980,69538251,"Soya beans, whether or not broken.",France,FRA
191,2007,159898696,44330511,"Soya beans, whether or not broken.",Greece,GRC
192,2007,390989977,111086497,"Soya beans, whether or not broken.",Iran,IRN
193,2007,17672180,4568690,"Soya beans, whether or not broken.",Ireland,IRL
194,2007,186350919,56447168,"Soya beans, whether or not broken.",Israel,ISR
195,2007,1165038192,331861321,"Soya beans, whether or not broken.",Italy,ITA
196,2007,388365575,109020475,"Soya beans, whether or not broken.",Japan,JPN
197,2007,586972321,169137001,"Soya beans, whether or not broken.",Rep. of Korea,KOR
198,2007,47827944,13228405,"Soya beans, whether or not broken.",Malaysia,MYS
190,2007,406540013,117481674,"Soya beans, whether or not broken.",Germany,DEU
199,2007,19875,6050,"Soya beans, whether or not broken.",Mexico,MEX
45,2008,134303968,66218783,"Soya beans, whether or not broken.",Switzerland,CHE
46,2008,1106162632,536432021,"Soya beans, whether or not broken.",Thailand,THA
0,2008,24499490144,10952196541,"Soya beans, whether or not broken.",World,WLD
28,2008,181328573,83903065,"Soya beans, whether or not broken.",Morocco,MAR
29,2008,56,119,"Soya beans, whether or not broken.",Namibia,NAM
30,2008,2413242409,1030892422,"Soya beans, whether or not broken.",Netherlands,NLD
31,2008,403881619,176612727,"Soya beans, whether or not broken.",Norway,NOR
32,2008,2500000,1105350,"Soya beans, whether or not broken.",United States Minor Outlying Islands,UMI
33,2008,4830870,4762906,"Soya beans, whether or not broken.",Paraguay,PRY
34,2008,102900,63971,"Soya beans, whether or not broken.",Philippines,PHL
35,2008,150,262,"Soya beans, whether or not broken.",Poland,POL
36,2008,610368848,265101873,"Soya beans, whether or not broken.",Portugal,PRT
37,2008,20197473,9074721,"Soya beans, whether or not broken.",Romania,ROU
38,2008,123152030,57039079,"Soya beans, whether or not broken.",Russian Federation,RUS
40,2008,1000000,363990,"Soya beans, whether or not broken.",India,IND
41,2008,1255380,888864,"Soya beans, whether or not broken.",Singapore,SGP
42,2008,102900,77293,"Soya beans, whether or not broken.",South Africa,ZAF
43,2008,2626566327,1161601262,"Soya beans, whether or not broken.",Spain,ESP
44,2008,1529221,1345149,"Soya beans, whether or not broken.",Sweden,SWE
52,2008,1794120,2799058,"Soya beans, whether or not broken.",Venezuela,VEN
51,2008,55440,33831,"Soya beans, whether or not broken.",Uruguay,URY
50,2008,848860,619305,"Soya beans, whether or not broken.",USA,USA
49,2008,559540702,229453645,"Soya beans, whether or not broken.",United Kingdom,GBR
47,2008,119672788,54071855,"Soya beans, whether or not broken.",Turkey,TUR
39,2008,22260580,9780446,"Soya beans, whether or not broken.",Saudi Arabia,SAU
26,2008,20580,11122,"Soya beans, whether or not broken.",Malaysia,MYS
48,2008,18260330,8489744,"Soya beans, whether or not broken.",Egypt,EGY
24,2008,8112149,3956749,"Soya beans, whether or not broken.",Dem. People's Rep. of Korea,PRK
25,2008,512505285,231651194,"Soya beans, whether or not broken.",Rep. of Korea,KOR
1,2008,1453354,1665326,"Soya beans, whether or not broken.",Algeria,DZA
3,2008,14080,6985,"Soya beans, whether or not broken.",Argentina,ARG
4,2008,94805577,49160283,"Soya beans, whether or not broken.",Australia,AUS
5,2008,41564858,16628299,"Soya beans, whether or not broken.",Bangladesh,BGD
6,2008,183482085,70877368,"Soya beans, whether or not broken.",Belgium,BEL
7,2008,52940972,19344637,"Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
8,2008,45,187,"Soya beans, whether or not broken.",Canada,CAN
9,2008,53805250,24500441,"Soya beans, whether or not broken.",Cayman Isds,CYM
10,2008,11823573030,5324052177,"Soya beans, whether or not broken.",China,CHN
11,2008,4384085,1551703,"Soya beans, whether or not broken.",Colombia,COL
12,2008,39747500,15443945,"Soya beans, whether or not broken.",Croatia,HRV
2,2008,138871,154300,"Soya beans, whether or not broken.",Angola,AGO
13,2008,51560,89586,"Soya beans, whether or not broken.",Cuba,CUB
14,2008,28673098,13738059,"Soya beans, whether or not broken.",Denmark,DNK
15,2008,234989256,117221042,"Soya beans, whether or not broken.",France,FRA
16,2008,982654476,475641419,"Soya beans, whether or not broken.",Germany,DEU
17,2008,117422699,54752871,"Soya beans, whether or not broken.",Greece,GRC
18,2008,140000,147000,"Soya beans, whether or not broken.",Guatemala,GTM
19,2008,7759603,4561020,"Soya beans, whether or not broken.",Indonesia,IDN
20,2008,68500000,23442829,"Soya beans, whether or not broken.",Iran,IRN
21,2008,72925303,34687382,"Soya beans, whether or not broken.",Israel,ISR
23,2008,497668191,214994996,"Soya beans, whether or not broken.",Japan,JPN
22,2008,1131207040,477469365,"Soya beans, whether or not broken.",Italy,ITA
113,2009,75167996,30723405,"Soya beans, whether or not broken.",Greece,GRC
114,2009,116999752,48682060,"Soya beans, whether or not broken.",Iran,IRN
115,2009,74607842,30853023,"Soya beans, whether or not broken.",Israel,ISR
119,2009,20,54,"Soya beans, whether or not broken.",Jordan,JOR
117,2009,20000,22000,"Soya beans, whether or not broken.",Côte d'Ivoire,CIV
118,2009,586781288,245862636,"Soya beans, whether or not broken.",Japan,JPN
112,2009,20000000,8504400,"Soya beans, whether or not broken.",Gibraltar,GIB
120,2009,497282159,207861479,"Soya beans, whether or not broken.",Rep. of Korea,KOR
116,2009,728165412,278507515,"Soya beans, whether or not broken.",Italy,ITA
111,2009,1116131865,453783308,"Soya beans, whether or not broken.",Germany,DEU
106,2009,15939968051,6342964920,"Soya beans, whether or not broken.",China,CHN
109,2009,10704775,4710101,"Soya beans, whether or not broken.",Denmark,DNK
108,2009,60000,108000,"Soya beans, whether or not broken.",Cuba,CUB
107,2009,6228813,2754166,"Soya beans, whether or not broken.",Colombia,COL
99,2009,13021520,4613536,"Soya beans, whether or not broken.",Argentina,ARG
104,2009,180,173,"Soya beans, whether or not broken.",Cabo Verde,CPV
103,2009,341795,232421,"Soya beans, whether or not broken.",Canada,CAN
102,2009,11947570,6030799,"Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
101,2009,264360696,102048552,"Soya beans, whether or not broken.",Belgium,BEL
100,2009,136185085,52599042,"Soya beans, whether or not broken.",Bangladesh,BGD
121,2009,173,315,"Soya beans, whether or not broken.",Lebanon,LBN
110,2009,384244792,150732367,"Soya beans, whether or not broken.",France,FRA
122,2009,268363525,127417934,"Soya beans, whether or not broken.",Lithuania,LTU
134,2009,168504717,68261123,"Soya beans, whether or not broken.",Saudi Arabia,SAU
147,2009,1703300,1655176,"Soya beans, whether or not broken.",Venezuela,VEN
98,2009,100107,128276,"Soya beans, whether or not broken.",Angola,AGO
146,2009,2706000,1728801,"Soya beans, whether or not broken.",Uruguay,URY
145,2009,819547,560478,"Soya beans, whether or not broken.",USA,USA
144,2009,633604171,261341273,"Soya beans, whether or not broken.",United Kingdom,GBR
143,2009,169827915,72374500,"Soya beans, whether or not broken.",Egypt,EGY
142,2009,12972248,6226679,"Soya beans, whether or not broken.",Turkey,TUR
141,2009,929812038,362578912,"Soya beans, whether or not broken.",Thailand,THA
140,2009,20999200,11497271,"Soya beans, whether or not broken.",Switzerland,CHE
139,2009,782555,513428,"Soya beans, whether or not broken.",Sweden,SWE
138,2009,2114645573,791909018,"Soya beans, whether or not broken.",Spain,ESP
137,2009,41160,31962,"Soya beans, whether or not broken.",South Africa,ZAF
136,2009,216650,90733,"Soya beans, whether or not broken.",Viet Nam,VNM
135,2009,1070970,770316,"Soya beans, whether or not broken.",Singapore,SGP
133,2009,37500525,12842143,"Soya beans, whether or not broken.",Romania,ROU
132,2009,663891999,275793018,"Soya beans, whether or not broken.",Portugal,PRT
131,2009,41160,24028,"Soya beans, whether or not broken.",Philippines,PHL
130,2009,244,1800,"Soya beans, whether or not broken.",Peru,PER
129,2009,10076043,7466183,"Soya beans, whether or not broken.",Paraguay,PRY
128,2009,420648806,182758523,"Soya beans, whether or not broken.",Norway,NOR
127,2009,2366888667,974309547,"Soya beans, whether or not broken.",Netherlands,NLD
126,2009,4700,4710,"Soya beans, whether or not broken.",Mozambique,MOZ
125,2009,141632809,57231561,"Soya beans, whether or not broken.",Morocco,MAR
123,2009,45751775,18741378,"Soya beans, whether or not broken.",Mexico,MEX
97,2009,28562705349,11424282738,"Soya beans, whether or not broken.",World,WLD
105,2009,5,18,"Soya beans, whether or not broken.",Chile,CHL
143,2010,2900000,3770000,"Soya beans, whether or not broken.",Venezuela,VEN
167,2010,568700449,213132825,"Soya beans, whether or not broken.",Italy,ITA
166,2010,24638660,8914096,"Soya beans, whether or not broken.",Israel,ISR
165,2010,329670,190432,"Soya beans, whether or not broken.",Ireland,IRL
164,2010,58098784,21082839,"Soya beans, whether or not broken.",Iran,IRN
163,2010,2297160,873719,"Soya beans, whether or not broken.",Indonesia,IDN
162,2010,43043699,16188828,"Soya beans, whether or not broken.",Greece,GRC
161,2010,3000000,1110000,"Soya beans, whether or not broken.",Ghana,GHA
160,2010,355219217,134550576,"Soya beans, whether or not broken.",Germany,DEU
159,2010,105886463,45026166,"Soya beans, whether or not broken.",France,FRA
168,2010,20000,12800,"Soya beans, whether or not broken.",Côte d'Ivoire,CIV
158,2010,11741345,4942084,"Soya beans, whether or not broken.",Denmark,DNK
156,2010,8430,26350,"Soya beans, whether or not broken.",Colombia,COL
155,2010,19064457911,7133440544,"Soya beans, whether or not broken.",China,CHN
154,2010,600,661,"Soya beans, whether or not broken.",Cabo Verde,CPV
153,2010,34000,17799,"Soya beans, whether or not broken.",Br. Virgin Isds,VGB
152,2010,2680,1605,"Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
151,2010,27000000,9965109,"Soya beans, whether or not broken.",Belgium,BEL
150,2010,52783608,19017406,"Soya beans, whether or not broken.",Bangladesh,BGD
149,2010,4100,8443,"Soya beans, whether or not broken.",Angola,AGO
148,2010,29073156063,11042999979,"Soya beans, whether or not broken.",World,WLD
157,2010,51482250,19806055,"Soya beans, whether or not broken.",Croatia,HRV
169,2010,507331810,192576333,"Soya beans, whether or not broken.",Japan,JPN
170,2010,445544085,166841313,"Soya beans, whether or not broken.",Rep. of Korea,KOR
171,2010,50512820,25279479,"Soya beans, whether or not broken.",Lithuania,LTU
192,2010,99870,58692,"Soya beans, whether or not broken.",USA,USA
191,2010,597851257,251697553,"Soya beans, whether or not broken.",United Kingdom,GBR
190,2010,220402137,82603571,"Soya beans, whether or not broken.",Turkey,TUR
189,2010,1138357454,444871645,"Soya beans, whether or not broken.",Thailand,THA
188,2010,10296,3604,"Soya beans, whether or not broken.",Fmr Sudan,SDN
187,2010,1874990725,740226554,"Soya beans, whether or not broken.",Spain,ESP
186,2010,40935,25469,"Soya beans, whether or not broken.",South Africa,ZAF
185,2010,1128610,789944,"Soya beans, whether or not broken.",Singapore,SGP
184,2010,140705000,53666767,"Soya beans, whether or not broken.",Saudi Arabia,SAU
183,2010,388571176,157575425,"Soya beans, whether or not broken.",Russian Federation,RUS
182,2010,64512620,24303597,"Soya beans, whether or not broken.",Romania,ROU
181,2010,732920670,281721231,"Soya beans, whether or not broken.",Portugal,PRT
180,2010,81387,50752,"Soya beans, whether or not broken.",Philippines,PHL
179,2010,5797986,4009277,"Soya beans, whether or not broken.",Paraguay,PRY
178,2010,358069415,147868994,"Soya beans, whether or not broken.",Norway,NOR
177,2010,1437354343,550551009,"Soya beans, whether or not broken.",Netherlands,NLD
176,2010,100000,126862,"Soya beans, whether or not broken.",Mozambique,MOZ
175,2010,28603765,10193647,"Soya beans, whether or not broken.",Morocco,MAR
173,2010,49531558,18100798,"Soya beans, whether or not broken.",Mexico,MEX
172,2010,20810,12413,"Soya beans, whether or not broken.",Malaysia,MYS
142,2010,24327576,10278840,"Soya beans, whether or not broken.",Uzbekistan,UZB
193,2010,24327576,10278840,"Soya beans, whether or not broken.",Uzbekistan,UZB
194,2010,2900000,3770000,"Soya beans, whether or not broken.",Venezuela,VEN
119,2010,445544085,166841313,"Soya beans, whether or not broken.",Rep. of Korea,KOR
118,2010,507331810,192576333,"Soya beans, whether or not broken.",Japan,JPN
117,2010,20000,12800,"Soya beans, whether or not broken.",Côte d'Ivoire,CIV
116,2010,568700449,213132825,"Soya beans, whether or not broken.",Italy,ITA
115,2010,24638660,8914096,"Soya beans, whether or not broken.",Israel,ISR
114,2010,329670,190432,"Soya beans, whether or not broken.",Ireland,IRL
113,2010,58098784,21082839,"Soya beans, whether or not broken.",Iran,IRN
112,2010,2297160,873719,"Soya beans, whether or not broken.",Indonesia,IDN
111,2010,43043699,16188828,"Soya beans, whether or not broken.",Greece,GRC
110,2010,3000000,1110000,"Soya beans, whether or not broken.",Ghana,GHA
109,2010,355219217,134550576,"Soya beans, whether or not broken.",Germany,DEU
108,2010,105886463,45026166,"Soya beans, whether or not broken.",France,FRA
107,2010,11741345,4942084,"Soya beans, whether or not broken.",Denmark,DNK
106,2010,51482250,19806055,"Soya beans, whether or not broken.",Croatia,HRV
105,2010,8430,26350,"Soya beans, whether or not broken.",Colombia,COL
104,2010,19064457911,7133440544,"Soya beans, whether or not broken.",China,CHN
103,2010,600,661,"Soya beans, whether or not broken.",Cabo Verde,CPV
102,2010,34000,17799,"Soya beans, whether or not broken.",Br. Virgin Isds,VGB
101,2010,2680,1605,"Soya beans, whether or not broken.",Bolivia (Plurinational State of),BOL
100,2010,27000000,9965109,"Soya beans, whether or not broken.",Belgium,BEL
97,2010,29073156063,11042999979,"Soya beans, whether or not broken.",World,WLD
99,2010,52783608,19017406,"Soya beans, whether or not broken.",Bangladesh,BGD
120,2010,50512820,25279479,"Soya beans, whether or not broken.",Lithuania,LTU
122,2010,49531558,18100798,"Soya beans, whether or not broken.",Mexico,MEX
141,2010,99870,58692,"Soya beans, whether or not broken.",USA,USA
140,2010,597851257,251697553,"Soya beans, whether or not broken.",United Kingdom,GBR
139,2010,220402137,82603571,"Soya beans, whether or not broken.",Turkey,TUR
138,2010,1138357454,444871645,"Soya beans, whether or not broken.",Thailand,THA
137,2010,10296,3604,"Soya beans, whether or not broken.",Fmr Sudan,SDN
136,2010,1874990725,740226554,"Soya beans, whether or not broken.",Spain,ESP
135,2010,40935,25469,"Soya beans, whether or not broken.",South Africa,ZAF
134,2010,1128610,789944,"Soya beans, whether or not broken.",Singapore,SGP
133,2010,140705000,53666767,"Soya beans, whether or not broken.",Saudi Arabia,SAU
132,2010,388571176,157575425,"Soya beans, whether or not broken.",Russian Federation,RUS
131,2010,64512620,24303597,"Soya beans, whether or not broken.",Romania,ROU
130,2010,732920670,281721231,"Soya beans, whether or not broken.",Portugal,PRT
129,2010,81387,50752,"Soya beans, whether or not broken.",Philippines,PHL
128,2010,5797986,4009277,"Soya beans, whether or not broken.",Paraguay,PRY
127,2010,358069415,147868994,"Soya beans, whether or not broken.",Norway,NOR
126,2010,1437354343,550551009,"Soya beans, whether or not broken.",Netherlands,NLD
125,2010,100000,126862,"Soya beans, whether or not broken.",Mozambique,MOZ
124,2010,28603765,10193647,"Soya beans, whether or not broken.",Morocco,MAR
121,2010,20810,12413,"Soya beans, whether or not broken.",Malaysia,MYS
98,2010,4100,8443,"Soya beans, whether or not broken.",Angola,AGO
242,2011,16949700,8305353,"Soya beans, whether or not broken.",Egypt,EGY
243,2011,687483135,333799820,"Soya beans, whether or not broken.",United Kingdom,GBR
245,2011,4700000,7332000,"Soya beans, whether or not broken.",Venezuela,VEN
196,2011,81140,349275,"Soya beans, whether or not broken.",Angola,AGO
222,2011,160,1263,"Soya beans, whether or not broken.",Mozambique,MOZ
223,2011,1520682775,710252071,"Soya beans, whether or not broken.",Netherlands,NLD
224,2011,1000000,446716,"Soya beans, whether or not broken.",Curaçao,CUW
