Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,502453535,,502453535,,1866854291,,,6
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,4,Afghanistan,AFG,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,43600,,43600,,150110,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,8,Albania,ALB,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,37800,,37800,,86856,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,12,Algeria,DZA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1577500,,1577500,,4021802,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,20,Andorra,AND,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,857600,,857600,,4943229,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,24,Angola,AGO,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,113100,,113100,,443720,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,28,Antigua and Barbuda,ATG,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,1200,,1200,,16994,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,32,Argentina,ARG,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,26500,,26500,,124619,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,36,Australia,AUS,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,900800,,900800,,4504229,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,40,Austria,AUT,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2874100,,2874100,,10879635,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,44,Bahamas,BHS,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,35000,,35000,,131228,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,48,Bahrain,BHR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,348200,,348200,,1353818,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,50,Bangladesh,BGD,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,100,,100,,944,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,52,Barbados,BRB,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,300,,300,,1888,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,56,Belgium,BEL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,68002600,,68002600,,253300816,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,60,Bermuda,BMU,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,15200,,15200,,64198,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,76,Brazil,BRA,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,225900,,225900,,1270738,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,84,Belize,BLZ,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,12500,,12500,,47204,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,100,Bulgaria,BGR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,360100,,360100,,1379308,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,108,Burundi,BDI,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,2300,,2300,,9441,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,116,Cambodia,KHM,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,12000,,12000,,115178,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,120,Cameroon,CMR,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,198200,,198200,,797752,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,124,Canada,CAN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,4860800,,4860800,,29730178,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,140,Central African Rep.,CAF,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,15800,,15800,,65142,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,148,Chad,TCD,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,42300,,42300,,135948,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,152,Chile,CHL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,37800,,37800,,196370,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,156,China,CHN,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,82000,,82000,,484316,,,0
H2,2002,2002,2002,4,0,2,Export,251,France,FRA,170,Colombia,COL,,,,,,,,0406,Cheese and curd.,8,Weight in kilograms,,,18700,,18700,,97241,,,0
