Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,464880640,,464880640,,2238110464,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,8,Albania,ALB,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,365999,,365999,,748328,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,12,Algeria,DZA,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,5914099,,5914099,,20024668,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,20,Andorra,AND,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,1358798,,1358798,,8186463,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,24,Angola,AGO,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,136100,,136100,,504226,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,32,Argentina,ARG,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,343175,,343175,,1879125,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,36,Australia,AUS,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,722705,,722705,,3634735,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,40,Austria,AUT,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,2598061,,2598061,,16928164,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,44,Bahamas,BHS,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,30597,,30597,,142082,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,48,Bahrain,BHR,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,456107,,456107,,1799777,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,58,Belgium-Luxembourg,BEL,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,58610456,,58610456,,285908704,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,60,Bermuda,BMU,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,16101,,16101,,96154,,,0
H1,1996,1996,1996,4,0,2,Export,251,France,FRA,70,Bosnia Herzegovina,BIH,,,,,,,,0406,Cheese and curd,8,Weight in kilograms,,,293875,,293875,,491913,,,0
