Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,108,Burundi,BDI,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,91294,,92949,,306804,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,112,Belarus,BLR,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,859956,,857401,,2712070,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,116,Cambodia,KHM,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,607747,,628763,,5394674,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,120,Cameroon,CMR,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,3844930,,3966911,,19266301,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,124,Canada,CAN,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,58041046,,58431421,,455116783,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,132,Cabo Verde,CPV,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,6717,,6899,,78722,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,136,Cayman Isds,CYM,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,74894,,77972,,1624699,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,140,Central African Rep.,CAF,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,27680,,27985,,149037,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,144,Sri Lanka,LKA,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,254304,,278837,,1389009,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,148,Chad,TCD,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,117945,,120407,,697880,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,152,Chile,CHL,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,120624,,147789,,1718520,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,156,China,CHN,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,120882984,,124783956,,616746290,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,170,Colombia,COL,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,462395,,470731,,4644178,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,174,Comoros,COM,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,9160,,14440,,45640,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,175,Mayotte,MYT,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,290959,,377661,,1174760,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,178,Congo,COG,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,1444793,,1558001,,12267753,,,0
H4,2013,2013,2013,4,0,2,Export,251,France,FRA,180,Dem. Rep. of the Congo,COD,,,,,,,,2204,"Beverages, spirits and vinegar // Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",7,Volume in litres,,,370962,,385115,,3241025,,,0
